customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default
4044,31696.59609189481,623.5419511487788,17964.544105260935,36,55,17,0.6300913706153668,0.302272846513935,3,1,0,0,0,0
4045,46121.085747421464,642.497347079129,19082.67581190758,60,31,17,0.07434876861891897,0.295883186651198,1,4,1,44,3,0
4046,70519.94288785507,704.2749595611025,24056.316549272284,36,21,3,0.2518368170864999,0.6802804379625261,0,2,0,0,0,0
4047,70041.96089932689,662.0360725182048,24321.184212180277,36,57,8,0.02766932440892742,0.38139249416817583,1,0,1,59,1,1
4048,58014.321754199984,630.6742683255965,48114.36884007344,60,29,20,0.14894707702680812,0.8137383633238416,0,1,0,0,0,0
4049,69689.5924177069,540.739310269325,36816.02127379607,36,36,16,0.5874280701379564,0.7293265704089358,0,2,0,0,0,1
4050,76830.44566242617,705.719809210747,2212.4121411036285,36,43,4,0.09030805187186407,0.3796200724729722,0,1,0,0,0,0
4051,101682.40369573576,685.5295077325882,18568.945220727448,36,29,13,0.20684504670250697,0.3266493595601019,1,1,1,62,1,0
4052,72023.64794321847,643.7828779621639,15941.041597345029,36,53,6,0.2973359238282214,0.8189534675704914,1,0,1,25,2,0
4053,86973.09615894759,607.3820626173208,32801.3048081,36,42,18,0.3192996021028682,0.5317826218726248,0,0,0,0,0,1
4054,58751.99095698237,680.8933735057467,16842.52037398784,36,31,19,0.08495300075918706,0.11919896358282317,0,2,0,0,0,0
4055,92162.87170795446,713.6330232368038,24642.888774466657,36,32,16,0.239904708103126,0.7621475410151255,0,0,1,7,4,0
4056,86271.9089283707,686.8431216927013,1000.0,36,58,6,0.21076438690257607,0.580058431249992,0,1,1,80,2,0
4057,100974.51009539458,794.6645864344507,4863.991886067211,36,39,8,0.42980994417919016,0.27962896147750405,0,1,0,0,0,0
4058,96403.81387333464,729.334215182352,40922.9317910246,60,49,12,0.3556116686588251,0.3253997834494395,1,1,1,30,2,0
4059,92662.06868643439,672.490183722817,20502.44398208247,36,42,19,0.16541186520681248,0.8019649243342761,0,0,0,0,0,0
4060,72047.4777402666,731.6795129267595,10015.399765309812,36,21,7,0.388788984298804,0.5687020697551105,1,1,1,63,4,0
4061,82348.17681133405,683.4063594873755,22428.708712225387,36,51,11,0.08131277350053844,0.6450171731154867,0,0,1,17,3,0
4062,106905.2678535458,683.1634928165857,9469.41046547485,36,55,15,0.12455553766765581,0.6262824276462219,1,1,0,0,0,0
4063,55437.76291791617,770.7454658117715,17166.264581043168,36,64,7,0.07569042688511593,0.37103135008463595,0,2,0,0,0,1
4064,56147.76663909403,617.1359485301637,5473.820607559852,60,21,6,0.1504410311386784,0.7265393007468406,1,2,1,13,1,0
4065,80442.94193851086,681.6316753638471,12112.787822065695,36,21,8,0.22583187937983965,0.8745591759406681,2,0,0,0,0,1
4066,87458.39070796361,763.2797001854723,15836.63310541373,36,50,9,0.4652845734288536,0.40010714587909624,1,2,0,0,0,0
4067,50276.80502207986,701.6293390722424,31206.993143367115,36,35,1,0.15527012790054767,0.9487269952603999,0,1,0,0,0,1
4068,72757.12309760075,654.1662910241855,24640.460076831598,60,25,1,0.4910476993181266,0.4274193458681702,1,1,0,0,0,1
4069,72180.03677313645,560.5688164238081,26385.240359420935,36,43,14,0.6552932779171569,0.8174577596991356,0,0,1,83,3,1
4070,20000.0,521.0757140464403,19742.253486360198,36,37,19,0.13606184805694907,0.14620256666593662,0,2,1,88,1,0
4071,68412.18032223721,825.3326832832523,28228.490983695854,36,27,16,0.20894946894032201,0.06323665314334807,1,2,1,100,3,0
4072,70280.465014546,701.5958274875568,11264.807306567593,60,41,19,0.1484744147967417,0.28026493486606546,1,1,1,116,3,0
4073,70191.21171530943,639.1148802639616,12672.940550183284,36,49,17,0.6585736839770666,0.5293960047775731,0,1,0,0,0,0
4074,117477.42823731805,704.4619822390889,24075.910714568796,60,44,16,0.3362762430522249,0.5903276312258157,0,3,0,0,0,1
4075,38526.05104473374,613.6628103187655,17208.526099728235,60,44,1,0.15967483556033646,0.23412254426950252,0,2,0,0,0,0
4076,50261.32286386162,656.8159105822614,19861.541516371693,36,47,18,0.26248301384793576,0.20228680183710987,1,1,1,63,4,0
4077,20000.0,614.1341724904925,18358.647220854047,36,22,9,0.23624292287679402,0.7642751174723972,0,1,0,0,0,0
4078,60572.50001477578,581.0708490804847,32534.504145614774,60,41,12,0.42214381392727396,0.6492081709557304,0,0,1,29,4,0
4079,63130.69337621997,532.6510537913455,33055.529326788725,36,45,18,0.29256233282014654,0.37910691070858543,1,1,1,85,3,1
4080,59700.684709972316,568.1639825439815,13738.342394362524,36,37,1,0.4399532655265132,0.3772740829610684,0,1,1,71,1,0
4081,108230.32018451279,751.4901434756222,2401.306531092683,36,32,5,0.1777453686951124,0.4117797616492121,1,2,0,0,0,1
4082,100818.5256701089,610.9182627152978,12885.030991123593,36,33,1,0.18535937419744553,0.2615461700239606,1,1,1,118,3,1
4083,77335.70172801912,717.4424478262016,11030.39853432042,36,38,8,0.28343651350761173,0.8906528788625389,0,1,0,0,0,0
4084,63881.608393804134,746.965317289165,28317.483407990738,60,53,16,0.3575344018505279,0.17381903146892125,0,0,0,0,0,1
4085,105785.69004320592,681.1605779645221,29204.974767744585,60,60,10,0.08491330831176236,0.409885722666733,1,1,0,0,0,0
4086,74407.26420492445,659.1002951375251,9689.258169620218,36,58,10,0.04265184703490663,0.3227405038872816,0,2,0,0,0,0
4087,50451.89883244627,689.3116044369365,12454.952414451509,36,23,4,0.2033970355668513,0.5124607808530223,1,1,1,103,2,0
4088,23512.539675463457,650.836574343312,5209.889127448951,36,31,5,0.507068081595917,0.20943931289693407,0,2,1,57,1,0
4089,61760.56518312952,764.2736483439642,21343.7852352276,36,50,11,0.5837452734081088,0.6098726162949063,0,0,1,114,3,1
4090,97639.30851517826,811.3573711901145,19550.835725825906,36,58,0,0.22013038788028116,0.5564289159395907,0,3,0,0,0,0
4091,143296.1606862927,781.4868281259669,27891.218174389276,60,30,9,0.526168399507451,0.5536411938476208,1,0,0,0,0,0
4092,76848.31038568428,529.3905735658502,24971.312945594324,60,44,20,0.4508158331919759,0.7214388768084586,0,2,0,0,0,0
4093,52039.33454639087,649.408126879792,26102.029710561816,60,28,11,0.4914815196323528,0.7331924671823268,1,1,1,112,3,0
4094,39451.04375147358,680.291139714681,4579.979602142621,36,45,2,0.5284563172748213,0.5148109227599138,0,2,0,0,0,0
4095,91558.64688916797,712.414057229578,13736.739634077425,36,34,8,0.405097974739662,0.5203615940982197,1,0,0,0,0,1
4096,22061.518428471943,559.0879823608566,29488.973047432035,36,44,7,0.265640388868052,0.5231711856912296,0,4,0,0,0,0
4097,91510.35304214664,557.9589437741724,14614.238815373556,60,27,14,0.40775754846368284,0.4263463416637941,1,0,1,45,1,0
4098,99531.34818788737,771.4752824737775,3724.3412553095786,60,22,14,0.3029318461212384,0.5765370108373327,0,0,1,42,1,0
4099,88088.38359698592,640.8616476973154,28079.895798716567,60,75,20,0.10143942187429823,0.3414012813555632,1,2,1,38,3,1
4100,68410.14984184327,575.8815563082737,14227.350049855932,36,43,13,0.5477938358311191,0.7102282590341055,0,2,0,0,0,1
4101,91948.21960640444,602.7451434593927,30626.369936268784,60,68,4,0.21308419256429484,0.7900059632251966,1,0,1,112,3,1
4102,80128.151133849,707.333225031855,19815.852791596888,36,60,2,0.16173957913537598,0.6246107267419918,0,0,1,72,3,1
4103,51656.284744182245,622.4216619475552,17227.805570989225,36,22,3,0.34070990880513313,0.3897023315225087,0,1,0,0,0,1
4104,130512.36967125078,696.9137949528834,33631.90891123367,60,46,13,0.41660507366978344,0.39720826652992086,1,2,1,61,1,1
4105,64449.61861168451,611.4890846077448,6973.443808628295,60,26,12,0.5857573240069316,0.8656265810524084,1,2,1,118,1,1
4106,98272.56901349728,557.9059910831186,34342.21179631089,60,38,7,0.45387495109536163,0.4020328264531264,0,0,0,0,0,0
4107,20000.0,779.7066114254927,13606.440044540774,60,21,15,0.35884157315047555,0.43421226268539703,0,1,1,23,2,0
4108,113294.12648342787,707.8732937902283,21623.6986031601,36,23,3,0.34116162142226725,0.6811630454930271,0,2,1,115,2,1
4109,119062.91233963746,656.6374397133319,21718.201954255805,60,32,15,0.281163903516077,0.8478101617409008,1,2,0,0,0,1
4110,75895.01361379915,643.5046794822873,15728.801764375045,36,35,12,0.2725398243515724,0.4542932152401221,0,2,1,66,2,1
4111,91763.13104213275,782.5430258352665,12378.873099230597,36,42,3,0.09668735552659158,0.7443944253148116,0,2,1,46,1,0
4112,91755.45544822689,721.4071031870108,16301.778110348605,36,30,18,0.12733287879045646,0.2506337747534102,1,1,0,0,0,0
4113,55716.492910778274,760.2769122145031,9854.373162072008,36,44,18,0.30791429755523647,0.2484987486813812,1,1,0,0,0,0
4114,91413.66916318021,639.141512575756,39619.6064294803,36,56,15,0.03194074343265818,0.9457643590723798,1,1,0,0,0,0
4115,50741.08590382334,683.5466578125705,15188.690293127787,60,45,13,0.30218217974713923,0.9083855023479124,0,1,1,111,1,0
4116,56737.29229064022,708.1539241197572,31589.472544299428,60,41,3,0.2551342293302719,0.4619896482781401,2,0,1,103,3,0
4117,108808.29429636896,641.4951623480312,30271.72958576314,60,46,20,0.19800569201889834,0.4972501343227685,0,0,0,0,0,0
4118,104239.73072100608,673.3127523697452,23629.297389568626,36,25,3,0.16125535691541273,0.5681785176666475,0,2,0,0,0,0
4119,53808.73493652622,639.1472762081725,18643.20965933719,36,53,16,0.3874137442294534,0.6748465446688079,0,3,1,71,2,1
4120,52992.709694968784,707.9341438251552,21937.818470803806,36,28,9,0.2619581853854788,0.3740109707029374,0,1,1,15,1,1
4121,55632.10192626984,587.5024085304593,25721.69767254166,60,61,14,0.14198487718593886,0.665340870270853,0,1,0,0,0,1
4122,96979.18699396471,720.0379013472941,21004.68460596549,36,51,0,0.12636232528811137,0.459573710738077,0,3,0,0,0,0
4123,45000.45657568809,701.7499241220038,4332.510093563653,36,49,6,0.17563311837208437,0.6433964550125962,2,1,0,0,0,0
4124,85701.37917107857,665.7684030044875,1816.886837498936,60,49,0,0.14171277496816453,0.7317490215841246,0,1,1,75,2,1
4125,97405.40431902884,711.4662001956459,35089.88223811772,36,42,15,0.6991986817367892,0.5543249871994906,0,0,0,0,0,1
4126,72352.636491207,654.4541675386916,1000.0,60,33,5,0.31881738922096764,0.6379376449427822,0,0,0,0,0,0
4127,105301.91090594784,633.0908481070899,21956.851536268518,60,31,6,0.344247273441798,0.8336797703737632,0,0,1,62,4,0
4128,65870.69491530623,718.0608308352075,17650.21985506583,60,63,2,0.19321388373051077,0.7073499959272269,0,0,0,0,0,0
4129,68584.33197018257,721.090980360806,21608.011458540994,60,43,2,0.4393888105878079,0.2843247385190799,3,2,0,0,0,1
4130,45682.6130660443,644.4910832833676,8600.332587659625,60,29,11,0.11834396448427908,0.5038231248812862,1,1,0,0,0,0
4131,105515.32042860615,638.4863395429859,23506.774879341232,36,48,7,0.1255754054076699,0.7627891015528043,0,1,0,0,0,0
4132,52004.38659063389,667.191856136768,22060.16434175073,36,46,0,0.3719948443628376,0.524583775755107,2,2,1,39,3,0
4133,85493.15453145177,641.3596043030187,47610.117472797545,36,38,17,0.23337587979270955,0.6310497504890237,0,0,0,0,0,1
4134,72860.51798622195,786.7583376917588,21299.800465173463,36,31,5,0.2524504250352599,0.30019385923172,4,1,0,0,0,1
4135,43416.50810665012,702.1532999935945,33482.35106828139,36,51,0,0.09872510416645935,0.3566465204637811,0,5,0,0,0,0
4136,56726.90568530038,681.022016348305,5013.143245519572,36,53,1,0.34834114286243434,0.2555593215642888,0,0,0,0,0,0
4137,116486.16717122201,614.709251841768,30200.953180453802,36,46,8,0.12994259951981488,0.5870788485078204,0,1,0,0,0,0
4138,81049.72627903441,731.7292612925648,22262.73302956846,60,43,11,0.27021590107106996,0.2464930790656903,0,4,0,0,0,0
4139,44725.48975899474,637.187657003891,22697.38684028085,36,33,2,0.49739752174831753,0.3342479594546227,0,0,0,0,0,1
4140,84159.84862046075,634.3076882243272,22835.685434603794,36,48,7,0.41312006041126037,0.44522097894677204,1,2,0,0,0,0
4141,70616.57905216365,734.083026415361,37063.38171309639,60,34,7,0.2124439976474535,0.8023838449385506,0,2,0,0,0,1
4142,178621.39206732545,707.1125904694328,22551.044657225724,36,27,1,0.7041539567886087,0.9023803020953348,0,0,1,88,1,0
4143,83553.71524026817,504.75866736051097,12158.779508142294,36,56,13,0.18114675687073065,0.6892115132558835,0,0,1,33,2,0
4144,63581.25458800906,668.9560465364983,13840.619607285542,36,30,7,0.17917058049373655,0.6090085237256515,2,0,0,0,0,1
4145,117600.83753361313,688.7863734383334,28171.27493864706,60,21,14,0.3359723024257671,0.5651613645864884,0,1,1,12,1,0
4146,20000.0,656.2282690953188,24474.55458220129,36,58,0,0.11312560419920428,0.6541424334568503,0,2,1,119,2,0
4147,77829.60469143292,691.2254565982863,4695.263379729815,36,21,0,0.36735741013010365,0.9117805763213959,0,3,1,57,4,1
4148,134832.85484043218,553.3218397963692,25146.418238593054,36,37,17,0.44596161385812144,0.4583006658157119,1,2,1,66,1,1
4149,71514.02146920738,481.8285580461492,9176.576431933108,60,29,6,0.4425585387795019,0.40453361193741755,1,0,1,117,3,0
4150,23000.968660557635,611.717223314081,24382.58019764092,36,33,7,0.5641139520126536,0.8705337058070902,0,3,0,0,0,1
4151,63122.46106768207,699.7572985237005,11944.459614814094,36,69,8,0.13817479746553332,0.6822042956461376,0,1,1,91,4,0
4152,118635.5412287711,454.2530640035377,17185.182653256063,36,41,13,0.1174177618777946,0.1540213013199109,0,1,0,0,0,0
4153,86282.08788962313,620.9517752932345,14551.915422105392,36,46,14,0.01,0.9477739244988058,1,0,0,0,0,0
4154,49834.31671462447,545.406732156043,35189.129832353836,36,51,14,0.2815992174726324,0.13850159374861537,0,1,1,83,2,0
4155,54442.71578462928,663.0163079228057,24018.477503100203,36,34,18,0.2617764871878243,0.7805016539614875,0,2,0,0,0,0
4156,58208.991865505595,817.0529480569095,32611.130023073303,36,55,11,0.3323989973521928,0.6278455055716393,0,2,1,117,4,0
4157,85835.93652161988,664.7976803735129,48952.12563462882,36,47,5,0.04675688485144007,0.3905987893590259,2,0,0,0,0,1
4158,115145.88398815959,672.4748008268392,20468.053419299402,60,51,12,0.3276841980572057,0.07389297209309655,1,2,0,0,0,1
4159,106572.69038397513,738.7461658551763,35019.90186301223,36,33,6,0.2955955891184677,0.6526227279196901,0,2,1,70,2,1
4160,88680.36546327386,681.4914590467401,13005.443344072031,36,47,9,0.25106311359144623,0.6015014392703069,0,1,0,0,0,1
4161,35050.657198275505,664.9505760867462,32548.781099293774,36,42,0,0.4302803757089387,0.5210148509576663,1,1,1,57,3,0
4162,35162.02458019676,744.8652146901503,11924.91152570771,36,56,8,0.0906049120924908,0.800033981075976,3,0,1,110,2,0
4163,90997.5606364129,713.0321005358264,19815.848684603796,60,36,12,0.13479351440880313,0.8592783129533779,0,1,1,35,4,1
4164,34635.86706201317,700.2038033096517,25368.776568350902,36,66,6,0.19382063603656696,0.6379251957062977,0,2,1,34,3,0
4165,68232.98936794187,670.2853893202774,26942.31230057277,60,46,2,0.14870530955488084,0.4223239781440569,1,0,1,82,3,1
4166,84124.5133855853,655.7754706691055,7274.483578739122,60,40,1,0.14480003280931322,0.6875576902198264,1,2,1,83,2,1
4167,40872.18013911934,744.2019619662163,11329.780761422058,36,39,2,0.19437373716800208,0.20479208234497878,2,0,0,0,0,0
4168,44272.1299692341,656.4476166084579,26114.500787708956,60,42,7,0.48387659888390583,0.16949539369429428,1,2,1,18,1,0
4169,72176.36806296544,766.1877015549209,16322.834367869,60,34,20,0.2606904305013819,0.2966052937389561,1,2,1,46,4,0
4170,90109.50862572162,606.6997543597503,6026.514911386212,60,50,9,0.5169098099770209,0.6098476112802198,0,2,1,105,2,1
4171,106845.5631124127,780.3648768154045,19290.23265492611,36,42,19,0.15178916154862684,0.619847338823767,0,2,1,46,1,0
4172,93211.60304311656,713.0428058161892,18810.28493876229,36,65,2,0.5293333700637652,0.344188316912953,0,1,0,0,0,0
4173,77209.69784976584,612.2025553863596,21769.14981308903,36,37,20,0.2817356328755658,0.8680193929176515,2,2,0,0,0,1
4174,52614.15739328852,715.6285044186615,25292.413209472994,36,41,19,0.13546682355887066,0.6977649558999424,0,2,0,0,0,0
4175,42872.790124664425,634.4787971177905,24656.51359083354,36,37,1,0.16065380474621593,0.24385385911418841,0,0,1,89,1,0
4176,59673.687350125576,682.3399638043232,12318.269054914068,36,64,0,0.08616606629685154,0.4090588744012787,0,0,0,0,0,0
4177,87298.06754941701,645.9361003998324,15891.715312871758,36,25,13,0.21807395518147565,0.8190194763837819,0,1,0,0,0,0
4178,85098.71119882028,670.6961485106846,29277.886932878268,60,43,4,0.18447914452956918,0.32224979295446293,2,1,1,14,4,0
4179,20000.0,745.9001555666907,14568.151329569526,60,46,13,0.16755861762179466,0.39071183683476707,0,1,0,0,0,0
4180,51429.68915197491,716.2958156502681,16049.079413409385,36,28,14,0.3022679166002275,0.520419908086336,0,0,1,71,4,0
4181,111135.22654818467,601.2244225761646,4957.309197438211,36,74,1,0.15422993686566214,0.500897831839823,0,0,1,77,4,1
4182,77376.45143412419,605.2332490839093,19713.19529898764,36,31,17,0.21011844657288156,0.09945560263769687,0,2,1,84,2,0
4183,32489.732606910424,698.9542927185734,23452.70464760554,36,42,18,0.2762208129664587,0.34219493172920484,0,2,0,0,0,0
4184,145674.63544794454,704.0230988827044,1000.0,36,62,9,0.35822944845421395,0.5907071968920187,1,2,0,0,0,0
4185,74131.74803055706,632.7888514429031,9297.496184068885,60,37,19,0.19054032455438907,0.2954258825341317,1,3,1,27,2,1
4186,86530.01877940223,791.3920838087427,5782.722645066226,36,44,12,0.45428308193962175,0.4421141905639751,1,4,0,0,0,0
4187,86985.74268135404,736.9446456088717,27883.52237033743,36,38,15,0.4922974394333305,0.29881107394235745,0,1,0,0,0,0
4188,63972.13601519442,636.2096544230644,1000.0,36,41,5,0.4952060802754334,0.23784644892132945,3,1,0,0,0,1
4189,53172.78954535817,629.4421278928805,19213.15402887315,36,55,13,0.11960157267127543,0.354196222917831,1,1,0,0,0,0
4190,138650.2495519782,664.0530750400727,27178.621549455493,60,37,20,0.09508263945779148,0.7271891564123173,0,1,1,70,1,0
4191,105096.17608853252,656.7701912248089,21878.216491193514,60,21,16,0.14055660091096647,0.45206362583970155,1,2,0,0,0,0
4192,99658.1160332603,767.9310245612244,15600.413365610482,36,42,13,0.33124529355589544,0.2618367378008631,1,2,1,76,1,0
4193,92288.67575154633,748.9166081096421,23464.683867756703,36,43,8,0.43083776082172237,0.4619853247747784,1,1,1,75,1,1
4194,44900.47828914947,682.4548659450974,30369.73300497806,60,44,2,0.048893435856610074,0.14305347506639568,1,5,1,10,1,1
4195,113325.90575220821,727.4533892622451,18923.883894458108,60,40,7,0.10056557248767882,0.5104047103784912,0,2,0,0,0,1
4196,49706.02025964752,737.6082658441185,1000.0,36,32,15,0.0211352674114292,0.7403774412163865,0,2,0,0,0,1
4197,83498.60394451937,684.0782509786574,31477.327921456577,36,39,11,0.3802597515059271,0.36686780863625446,0,1,0,0,0,0
4198,25818.302836062932,708.1833075558363,24002.646550603095,36,63,2,0.11312453063053597,0.5407318435444282,0,2,1,72,4,0
4199,20000.0,721.5931287864597,19669.236349909046,36,41,4,0.6173876304559789,0.5360894157563293,0,3,0,0,0,1
4200,84548.73607959344,714.1324006554219,1000.0,36,50,8,0.5047679895644981,0.2383153760305487,1,1,1,9,2,0
4201,50727.02198415276,625.4837320066946,17016.913968329514,60,30,0,0.45106753059354443,0.7352241210804777,2,2,0,0,0,0
4202,20000.0,632.5603169857757,11245.22769943284,36,39,10,0.18234624916880315,0.41990691800402186,0,1,0,0,0,1
4203,91218.28508841226,659.7983736819765,7837.2073703552705,60,30,19,0.5706883246269018,0.10166012311875214,1,1,0,0,0,0
4204,138602.42313152368,630.5335004667178,18635.505692997816,60,58,15,0.13601434407099353,0.5748351927702086,0,2,0,0,0,0
4205,116686.80775740185,576.8829599155043,14640.331145023643,60,23,19,0.5219243870036934,0.856978409182928,0,0,1,103,3,1
4206,67280.46344202982,727.3166372664328,15299.011973550341,36,46,20,0.8359481054690211,0.2730265150809975,1,3,0,0,0,0
4207,75265.35920090837,704.2485688808301,27396.263665961036,36,46,1,0.3210123570567673,0.9150306555349407,1,1,0,0,0,1
4208,101631.1877035174,586.2443396595218,22555.72140119349,60,45,7,0.08929873758758936,0.5983295166282528,0,3,1,11,4,1
4209,108663.84059504721,663.1358301790724,15044.851768835535,60,21,4,0.19096518568925722,0.5645640842795157,0,2,1,31,1,0
4210,64693.92843522904,667.0999927923161,13776.1877915021,36,21,14,0.1450830882027766,0.8967244064213474,0,1,1,30,2,0
4211,76025.33147173723,692.7361099956958,15451.414295403476,60,43,0,0.05891154758000612,0.7509989257142504,0,1,0,0,0,0
4212,84018.4442029361,604.2654285946638,17525.557698989927,60,31,14,0.24543117255521404,0.44158783578913346,1,4,1,52,1,0
4213,91616.28960836495,585.2204034803912,25840.501843758455,60,34,8,0.2882346288305366,0.5656469620876072,1,1,1,51,3,1
4214,71007.706739662,716.3807147223737,9574.398703735013,36,37,3,0.1597213834555498,0.37489416192107855,1,1,0,0,0,0
4215,71397.44264793767,572.6226591411964,34584.392175056004,60,29,4,0.26563912354765373,0.33219461613208473,2,3,0,0,0,1
4216,116394.96989263165,663.7135554861736,25847.71991127638,36,27,13,0.168716586988016,0.1976478279934182,0,0,0,0,0,0
4217,111285.62107328659,657.1745969969242,1000.0,36,42,9,0.4304378901416806,0.1359289279409431,0,2,0,0,0,0
4218,89322.31720308265,671.370097724125,20853.49234428543,36,21,18,0.045915710780224654,0.11985163372811217,0,3,0,0,0,0
4219,126573.27210068786,697.6902334824497,30407.36643375796,60,36,20,0.3040245493143293,0.589840686175093,0,0,1,22,2,1
4220,63406.62713320749,791.8999432467984,23887.059081608008,36,34,11,0.07225175209338841,0.5301658695325424,2,1,0,0,0,1
4221,123689.20345888141,568.0355459586369,15876.59040281838,36,42,14,0.23954996755488486,0.5929128568684505,0,0,1,70,4,0
4222,91275.46330606652,741.3607107912925,19389.082203550497,36,71,10,0.01602464053706365,0.20641163315925098,0,1,0,0,0,0
4223,173130.78366643767,504.14894657080356,21783.199481710177,36,30,8,0.4907544410185797,0.5274707138137962,2,1,1,64,1,1
4224,39225.54219652567,777.5597804172123,27695.88254623316,36,47,13,0.3012990848809169,0.6463050437788148,1,1,0,0,0,0
4225,54319.64243347975,536.999146162399,5849.051518762997,36,45,0,0.36095305413703227,0.5048116030024358,2,0,1,60,2,1
4226,87563.93484601643,850.0,13949.816467634519,36,49,16,0.2550264618366373,0.6645458354240865,0,2,1,26,4,0
4227,86917.02158936976,652.7162519365992,36385.78128067478,36,39,14,0.36356155071429036,0.8251266168081365,0,2,1,6,3,0
4228,133504.16952525056,770.3268142541124,20329.472232809356,36,59,4,0.21078664649315718,0.45768943631254155,1,1,1,69,1,0
4229,54948.759501013985,755.8909216387606,35279.02136878079,60,50,0,0.26824131378879074,0.6322466822570844,0,0,1,32,2,0
4230,102147.55556081653,649.4457636086914,49855.9303778425,36,50,3,0.031225851843092345,0.5304254192068335,0,3,0,0,0,0
4231,109873.89014045987,654.8175547268679,15079.651931919401,60,25,14,0.28363268968553046,0.2815496262516204,1,3,0,0,0,0
4232,96139.43496661942,621.3988725807407,8027.188586393289,36,43,13,0.16921268544712811,0.5729814136860522,0,0,0,0,0,0
4233,46170.1097422704,735.1159116511002,17344.69289220066,36,36,13,0.639046130675437,0.2264226800748988,0,3,0,0,0,0
4234,117232.76415762593,650.3572327047073,30989.927176487316,36,32,0,0.1384893527709376,0.8405462112375192,1,1,1,40,1,0
4235,111879.74793946241,622.6711530364486,32388.958717762867,36,34,0,0.4770866146892653,0.5816520170352569,0,0,0,0,0,0
4236,92987.53559371132,717.6093208369307,42719.774851568465,36,41,17,0.14829113101562766,0.23762038338454733,0,2,0,0,0,1
4237,81130.43061626863,617.1976491015976,19631.944806837262,60,47,9,0.11393485888166865,0.5062255474880939,0,1,1,28,3,0
4238,81783.24030133114,656.9712395773598,24880.56515552488,36,54,6,0.1834016679344136,0.5192318647426981,0,2,0,0,0,1
4239,72637.92623281867,687.4974105410536,12882.303490454527,36,53,1,0.341625100540584,0.5687237262339261,0,1,0,0,0,1
4240,94223.55402757926,635.0299357517113,1000.0,36,46,2,0.06644909814408105,0.2982294521497488,0,0,1,75,4,0
4241,75934.04558834933,645.5915923356046,19603.473023515755,36,43,15,0.29726634005448394,0.5033612898847304,0,2,0,0,0,1
4242,49544.250739420764,787.4488240797621,8462.457462602915,36,38,16,0.45530745887060126,0.5427525861707843,1,4,1,29,3,0
4243,43542.25065517224,665.7035359800398,26433.5720325967,36,39,5,0.1750866345073678,0.4580761170874897,1,1,0,0,0,0
4244,52438.91239043124,654.8261128151471,1186.0667946083813,36,33,4,0.36609335904921797,0.4333387636746732,1,1,0,0,0,0
4245,81663.96727648356,667.7412403351894,12606.671092824628,60,37,6,0.1874746519849074,0.26403202939898723,0,1,1,101,3,0
4246,74191.32490694377,711.8118491949347,22676.792036404586,36,46,8,0.10519770958833202,0.9192555258367817,1,4,0,0,0,0
4247,81460.31379866248,607.6295422128296,23723.62167413123,36,60,17,0.4863535771135288,0.34792301662050423,0,0,0,0,0,1
4248,90024.39400638333,709.9050780320871,19525.607525239324,60,40,8,0.6063511473192339,0.9152465680533274,0,1,1,101,3,1
4249,56180.372222493635,697.9074133041469,38673.45167931109,36,32,16,0.053652394180941164,0.3389833005470324,0,1,0,0,0,0
4250,118969.80505036043,554.7941231148118,35694.63635809116,60,54,17,0.2655942123717297,0.27154842504748394,0,0,1,95,2,0
4251,66968.67518857577,805.5978922386133,13156.725069340795,60,21,12,0.38710646190383646,0.7214889357532469,1,2,0,0,0,0
4252,61997.19045655473,782.2569492534244,36094.09667786361,36,55,5,0.4496852043505797,0.5336979298982042,2,0,1,75,4,0
4253,89471.58711997357,623.9605947078613,37622.014487901804,36,25,20,0.37550440814326436,0.5329161900839705,1,2,1,17,4,1
4254,20000.0,601.4301423611902,18760.976259576608,36,50,13,0.274538584042603,0.47718820660391625,1,1,1,43,4,0
4255,51283.96650831242,695.963604791767,20454.03122852158,60,36,14,0.18774536840024464,0.20923903604308683,0,0,1,19,4,0
4256,104432.18396075499,580.1895698518099,19492.784468734008,36,46,20,0.29709884623569477,0.7831169581226437,1,1,0,0,0,1
4257,22877.342128136683,775.4998067591579,13550.006118426361,60,67,12,0.17723719722894282,0.7153842888051211,2,2,0,0,0,0
4258,108527.22590799467,647.2082384973326,14543.32320410529,36,32,12,0.12503996077260635,0.4294476826077954,1,2,0,0,0,0
4259,120334.09699077404,793.5264849816172,33193.22572396595,60,30,17,0.04141651134309092,0.660009913792564,0,0,0,0,0,0
4260,63916.33986528755,622.2917640729613,24373.761431503477,60,43,2,0.14316689836398053,0.6978555508388601,0,2,1,86,4,0
4261,83754.3830227893,672.1458540103296,14458.104529381319,36,60,20,0.6685435775735578,0.6973190221262896,2,0,0,0,0,0
4262,108572.6125455308,768.7048824604157,10740.039276445486,36,44,5,0.49486902009820355,0.6053752014182249,0,0,0,0,0,0
4263,60996.32435869441,657.3732364252819,12418.896013865246,36,43,20,0.4372986575718976,0.595739064211901,0,2,0,0,0,0
4264,101033.26561578544,699.0464220223018,18361.44777965084,36,44,11,0.4283264609800861,0.6071094617080885,0,0,0,0,0,0
4265,54865.53614607985,756.4861128946609,29131.698873072586,36,30,18,0.33137260756960357,0.6018291437281229,0,0,0,0,0,0
