customer_id,annual_income,credit_score,loan_amount,loan_term,age,employment_length_years,debt_to_income,credit_utilization,delinquency_count,inquiry_count,existing_customer,relationship_tenure_months,num_existing_products,default,income_per_month,loan_to_income_ratio,estimated_monthly_payment,payment_to_income_ratio,risk_score_band,review_flag,offer_name,offered_interest_rate,response_probability,accepted_offer,base_p_default,adjusted_p_default,p_accept,expected_revenue,expected_loss,expected_value,selection_reason,policy_segment,final_decision,decision_reason
4902,77117.68726252014,599.430706388412,18013.572428149393,36,41,3,0.1286819720398309,0.6737460136357498,0,1,0,0,0,0,6426.473938543345,0.2335854856045529,598.3083754647876,0.093100568226579,fair,1,no_offer,0.12,0.1155,0,0.3971842119936392,0.3673593540502839,0.1155,0.0,343.9421888715506,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
4903,75773.10581084974,757.938653930702,28686.645133809463,60,50,17,0.2800429046032533,0.4539474303431171,0,2,0,0,0,0,6314.425484237479,0.3785861068574982,728.4522413326256,0.1153631859360249,excellent,0,mid_apr,0.18,0.1194,0,0.1637918394620468,0.162632635946053,0.1194,211.7289121985418,250.67112071333293,105.8644560992709,selected_positive_ev,medium_risk,approve_mid_apr,approved_profitable_balanced
4904,80487.86260616872,673.5856513630167,16088.274888174989,36,48,10,0.6635186833017404,0.8484304187158569,2,1,0,0,0,1,6707.321883847394,0.1998844840332742,534.3609464901575,0.0796683021426688,good,1,no_offer,0.12,0.0571,0,0.8120218845795001,0.7788389601151673,0.0571,0.0,321.96285392117665,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4905,138187.20893109997,614.8829630495032,1000.0,60,54,8,0.2235166931978762,0.2178214837744013,0,1,1,109,3,0,11515.60074425833,0.0072365597925301,28.76796582580632,0.002498173257496,fair,1,high_apr,0.24,0.1692,0,0.1670703217908704,0.1706948651052444,0.1692,19.997292970886683,12.996707029113312,9.99864648544334,selected_positive_ev,medium_risk,manual_review,review_flag_triggered
4906,112217.89638579216,647.2616701398915,17744.63679189767,36,21,16,0.5450853233914041,0.5730553148790625,1,2,1,111,4,1,9351.49136548268,0.158126621182913,589.3758639226065,0.0630247990213656,fair,1,no_offer,0.12,0.1583,0,0.4752599119924112,0.4379161117477526,0.1583,0.0,553.5431323800066,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4907,98551.82754749958,802.3987713990797,21967.57255113438,60,32,10,0.2770828343480628,0.234175804794363,1,0,1,61,1,0,8212.652295624965,0.2229037563034906,631.9623764269548,0.0769498517168032,excellent,1,high_apr,0.24,0.1181,0,0.1133890807610317,0.1356265436902325,0.1181,347.56274637142144,158.33946569492772,173.78137318571072,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
4908,46137.686097852005,582.8250664418264,21508.37503688508,36,41,6,0.1833059819242553,0.311457362358247,2,0,1,12,2,0,3844.807174821,0.4661780174845017,714.3858320460952,0.1858053731637527,fair,1,no_offer,0.12,0.0722,0,0.4153831578658307,0.4087345011567689,0.0722,0.0,285.6265734458886,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4909,59610.157524097696,628.7674930837698,21659.50505273478,60,48,9,0.49778504411346,0.2663746985380221,0,3,1,95,4,0,4967.513127008141,0.3633525887532753,550.0090696637255,0.1107212110950709,fair,1,mid_apr,0.18,0.1055,0,0.2886933772564493,0.286373680030217,0.1055,14.011740462539551,294.4737602510355,7.005870231269776,selected_positive_ev,high_risk,manual_review,review_flag_triggered
4910,72154.66179214494,746.6808509244445,14935.457976344327,36,67,3,0.2879014744384341,0.7075407243513592,0,0,1,30,4,0,6012.888482678744,0.2069922802654349,585.9606212665252,0.0974507714315747,excellent,0,high_apr,0.24,0.1677,0,0.2263364594492821,0.2536991523071759,0.1677,202.4664643615918,285.9454146518322,101.2332321807959,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4911,51737.78627968939,695.1519930417544,16762.724242549757,60,30,17,0.1616398631926657,0.8130391321452042,0,2,0,0,0,0,4311.482189974116,0.3239938437181699,372.8775424698326,0.0864847692634412,good,1,no_offer,0.12,0.1454,0,0.2761899318858934,0.2447111242017537,0.1454,0.0,268.3955019055459,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
4912,90013.93574955354,624.6131427219364,8736.56155419467,60,33,6,0.1692709204153304,0.2881293047161939,0,2,0,0,0,0,7501.161312462795,0.097057877553598,251.3331042261256,0.0335058924509519,fair,0,high_apr,0.24,0.1103,0,0.2190571267459725,0.2304335998587104,0.1103,87.98528474758353,99.9250494408125,43.99264237379177,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4913,85707.26547647113,747.5355265455376,1000.0,60,37,7,0.2595344829022254,0.543126863585373,0,1,1,99,2,0,7142.272123039261,0.0116676222771669,28.76796582580632,0.0040278451067384,excellent,0,high_apr,0.24,0.2553,0,0.1627122824900662,0.1667192437667508,0.2553,30.62995967985683,19.15354032014317,15.314979839928416,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
4914,42350.76620835923,750.8607013218426,18935.409966201085,60,33,3,0.1160217219288258,0.4765206267084373,1,1,0,0,0,0,3529.230517363269,0.4471090292108219,421.20773638532745,0.1193483208857291,excellent,1,no_offer,0.12,0.1276,1,0.2259521831214821,0.2026892633429144,0.1276,0.0,220.3782067420876,0.0,mixed_constraints,high_risk,approve,approved_default
4915,110904.50127288372,703.1973467962657,12547.969175018849,36,31,7,0.1854376595541015,0.6789610838462694,0,3,1,15,2,0,9242.04177274031,0.1131421090297414,492.292625045229,0.0532666522287309,good,0,high_apr,0.24,0.1789,0,0.2363940865659405,0.2527107496231233,0.1789,182.4602845560557,255.28189409906437,91.23014227802786,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4916,78069.31001426581,637.132238869154,30798.3557899968,36,43,3,0.0894175804187151,0.3527906563607286,0,2,1,108,1,0,6505.775834522151,0.394500166377472,1113.4343403758642,0.1711455126222467,fair,0,mid_apr,0.18,0.1349,0,0.190353750284707,0.2031401284402687,0.1349,181.09059013837904,379.7936663311476,90.54529506918952,selected_positive_ev,high_risk,approve_mid_apr,approved_profitable_balanced
4917,23127.86559773246,647.918676611595,1000.0,36,54,0,0.1305269000573836,0.4648233699079367,0,0,0,0,0,0,1927.322133144372,0.0432378853003541,39.23285259779812,0.0203561469578698,fair,0,high_apr,0.24,0.1324,0,0.2698161102154746,0.277905146954942,0.1324,9.260411344424549,16.557588655575444,4.630205672212274,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4918,73459.71424965092,699.9273245708879,22910.187991442926,36,43,14,0.2532539430211701,0.6565467971362672,2,1,0,0,0,0,6121.642854137576,0.3118741779102404,760.9460818184477,0.1243042267942543,good,1,no_offer,0.12,0.0787,0,0.4902678380429875,0.4682438947415511,0.0787,0.0,379.9163834996676,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4919,83436.19367768714,588.1649657150634,41214.872648739474,36,32,7,0.6347308852264296,0.496242465169313,0,2,0,0,0,1,6953.016139807262,0.4939687542250308,1368.9235490524386,0.1968819748624232,fair,1,no_offer,0.12,0.0338,0,0.6018062940947541,0.5979267878103598,0.0338,0.0,374.8272762398112,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4920,104183.7708430722,772.9449416793178,18171.535684824943,60,40,14,0.0903299697416785,0.5197114581629775,0,1,1,48,1,0,8681.98090358935,0.1744181031038085,522.758117583464,0.0602118483475505,excellent,0,high_apr,0.24,0.2162,0,0.0909189199017271,0.1089718819886147,0.2162,573.4414339750285,192.65233896150625,286.72071698751427,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
4921,64875.70790620151,799.0146362073087,19972.519093179577,60,30,4,0.3635156620043249,0.743759423720286,1,1,0,0,0,1,5406.308992183459,0.3078582066765014,444.27765610393465,0.0821776292594636,excellent,1,no_offer,0.12,0.1293,0,0.3769185848963493,0.3443629922112152,0.1293,0.0,400.1845856823616,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
4922,99838.14802341622,663.483160511181,24263.467699714907,60,54,11,0.3794708288952617,0.4370875691993222,0,0,1,107,3,0,8319.845668618018,0.2430280226530352,698.0106096009539,0.0838970621955059,fair,0,high_apr,0.24,0.1339,0,0.2279445147460743,0.2519187802949508,0.1339,265.22721414201646,368.3040592313896,132.61360707100823,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4923,80614.25960310647,704.9273144701565,25045.19457205728,60,60,4,0.1540290967691846,0.4729772492361024,0,1,1,67,3,0,6717.85496692554,0.3106794591310925,720.4993015496137,0.1072513927421244,good,0,high_apr,0.24,0.1613,0,0.1570432718621582,0.1868561200476893,0.1613,448.0722688429795,339.6867586292241,224.03613442148972,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
4924,35548.36172887262,763.0061429994528,15914.926634393538,36,23,5,0.2837410419130843,0.7275464380247326,0,2,1,111,2,0,2962.3634774060515,0.447697892671651,575.3627226116957,0.1942242154974443,excellent,0,mid_apr,0.18,0.1463,0,0.2319900738572892,0.2505461277316503,0.1463,51.81574939629732,262.5120090962923,25.90787469814866,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4925,32544.99679552459,816.8892586997382,9917.037899518413,36,45,20,0.3832044246424879,0.2609599953910702,0,1,0,0,0,1,2712.0830662937155,0.3047177408411185,358.52467668806923,0.1321953154797089,excellent,0,mid_apr,0.18,0.1179,0,0.1027809952416458,0.105829824111573,0.1179,102.16233625643764,55.68219747124716,51.08116812821883,selected_positive_ev,medium_risk,approve_mid_apr,approved_profitable_balanced
4926,108676.79610448044,788.9886934843489,26527.20797550529,60,33,11,0.2371247126190619,0.2970463838572633,1,4,1,119,3,1,9056.39967537337,0.2440926575509117,763.1338124933931,0.0842645907605294,excellent,1,high_apr,0.24,0.1418,0,0.1380216846319463,0.1620878323220786,0.1418,459.137569030352,274.3662587003448,229.568784515176,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
4927,110879.52535145308,558.5123740648845,1000.0,36,43,0,0.2272547732661271,0.8675666526391053,0,2,1,68,2,1,9239.960445954424,0.0090187976258132,33.21430981285116,0.0035946376614413,poor,1,low_apr,0.12,0.2347,0,0.5535357763849381,0.5013344358002985,0.2347,0.0,52.94843643704852,-17.67296821852426,selected_positive_ev,outside_risk_appetite,decline,risk_too_high
4928,84687.2769121417,657.9112418170737,28322.28320050409,36,41,19,0.1951371347706621,0.3137984312912322,0,3,0,0,0,0,7057.273076011808,0.3344337453375959,940.7050888288528,0.1332958323368671,fair,0,no_offer,0.12,0.1295,0,0.1867108859615599,0.1669348440457767,0.1295,0.0,275.5227972680969,0.0,mixed_constraints,medium_risk,approve,approved_default
4929,119871.20163540084,715.0481776038254,16082.014759318128,60,26,17,0.2428587911264682,0.582976970339799,0,0,1,102,2,0,9989.26680295007,0.1341607870762727,462.6468510061768,0.0463143952490318,good,0,high_apr,0.24,0.1969,0,0.1523880299440499,0.1669666287563078,0.1969,379.5584146780928,237.91858301330632,189.7792073390464,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
4930,106698.2954712482,645.4047892168647,20030.851540871496,36,57,8,0.0414248669284213,0.6490618045538709,0,0,0,0,0,0,8891.524622604016,0.1877335664287293,785.8674459113888,0.0883838800631754,fair,0,high_apr,0.24,0.1004,0,0.254885485648719,0.2799814556645128,0.1004,138.78250964452897,253.3815018226532,69.39125482226449,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4931,95508.86188439163,804.7936721528255,14743.921287516288,36,40,5,0.3588017457760092,0.4316644085590903,2,1,1,64,1,0,7959.0718236993025,0.154372285424243,533.0280741367156,0.0669711350615753,excellent,1,mid_apr,0.18,0.1356,0,0.3060652936510115,0.2928080774164053,0.1356,6.470386311993869,263.4318367772793,3.2351931559969347,selected_positive_ev,high_risk,manual_review,review_flag_triggered
4932,47660.65533798984,794.0562620961842,34308.826235216235,36,36,8,0.1292350447193886,0.3431489397232209,1,2,0,0,0,0,3971.72127816582,0.7198563677144647,1139.5439838917482,0.2869143889500439,excellent,1,no_offer,0.12,0.0585,0,0.15402576608054,0.172654363318051,0.0585,0.0,155.9379420742986,0.0,all_low_acceptance,medium_risk,decline,low_acceptance_probability
4933,126942.8625309703,622.8848901118889,22490.10707424595,60,43,16,0.1797775250815044,0.9784262798722644,1,1,0,0,0,1,10578.571877580858,0.1771671650194737,500.28001024090304,0.0472918288009985,fair,1,no_offer,0.12,0.1217,0,0.5559332902174451,0.5146562474176947,0.1217,0.0,633.8870276808957,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4934,91089.0429662482,668.6319986065994,16782.620133878525,36,32,10,0.0706129576893059,0.301771842632471,0,4,0,0,0,0,7590.7535805206835,0.184244115287421,658.4300619172951,0.0867410665945224,fair,0,high_apr,0.24,0.1045,0,0.1653242951479807,0.1900095617966113,0.1045,192.0317803411232,149.95606143698646,96.0158901705616,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
4935,63424.83676165135,627.5312104667254,16500.971043582547,36,40,3,0.1613588933792842,0.4452408745843822,0,0,0,0,0,0,5285.403063470946,0.2601657629066124,596.5496318943095,0.1128673867664664,fair,0,mid_apr,0.18,0.103,1,0.2742130094620811,0.2724298561536977,0.103,21.08619763350735,208.359804727508,10.543098816753677,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4936,54951.899840841055,666.3410089125681,18518.42865332129,36,21,3,0.7021045719479594,0.281206934407758,2,1,0,0,0,1,4579.324986736755,0.3369934198202394,615.0768265385935,0.134316046182733,fair,1,no_offer,0.12,0.0398,0,0.6653050152516244,0.6457840267973077,0.0398,0.0,214.18399617429537,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4937,82703.51344541571,664.2197355466632,43969.40176533779,60,21,20,0.3518531521079784,0.4986709418567369,0,1,1,110,2,0,6891.959453784642,0.5316509533035247,1116.5338127415118,0.1620052787696501,fair,0,mid_apr,0.18,0.1168,0,0.2174398010587722,0.2279411207511847,0.1168,166.5303583024309,526.7791687334154,83.26517915121545,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4938,24868.22745484636,746.7980540322801,6829.116430203649,60,30,5,0.1624031522162046,0.5581669641552536,1,2,0,0,0,0,2072.352287903864,0.274612110667267,173.41467246165533,0.0836801123969999,excellent,1,mid_apr,0.18,0.1065,0,0.2700821315363603,0.2610021596356102,0.1065,12.763423974567706,85.42219750068524,6.381711987283853,selected_positive_ev,high_risk,manual_review,review_flag_triggered
4939,95990.19826058588,617.8074735386316,30828.82180965742,36,36,12,0.0550425395996512,0.3836261374868379,0,1,1,116,1,0,7999.183188382157,0.3211663520648727,1114.53575996904,0.1393311958961555,fair,1,mid_apr,0.18,0.1212,0,0.1642738203037418,0.1691066192777807,0.1212,220.08464626243156,284.3365361871832,110.04232313121577,selected_positive_ev,medium_risk,approve_mid_apr,approved_profitable_balanced
4940,46392.8755591792,496.8275276530966,25681.052870899563,60,21,14,0.1639833413148004,0.5142860726473177,2,1,0,0,0,1,3866.072963264933,0.5535559622206864,571.2608370799214,0.1477625596723668,poor,1,no_offer,0.12,0.0453,0,0.6361569413995455,0.6199975813176372,0.0453,0.0,324.5738567192363,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4941,86118.2432647286,567.6819842435626,35398.11752412076,36,36,3,0.6388637633372988,0.5171775367119975,1,0,1,111,4,1,7176.520272060717,0.4110408687146049,1175.724042237863,0.1638292650898383,poor,1,no_offer,0.12,0.0682,0,0.6615091952801673,0.6493665115526268,0.0682,0.0,705.4511457086421,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4942,59351.38987925521,608.0188871105289,26290.66795191522,36,36,3,0.2786272587124567,0.1725388487271127,1,1,0,0,0,0,4945.949156604601,0.4429663400462589,873.2263905417093,0.1765538550268127,fair,1,no_offer,0.12,0.0538,0,0.3626684994440173,0.3537069632007205,0.0538,0.0,225.1334461105465,0.0,all_low_acceptance,high_risk,decline,low_acceptance_probability
4943,67067.4386182589,634.101588770205,20033.63000366818,36,41,6,0.1619433288378704,0.8912284722743457,0,0,1,87,3,0,5588.953218188241,0.2987087387875192,665.4031936178656,0.1190568551072093,fair,1,no_offer,0.12,0.1886,0,0.3564314410847428,0.3330956548615451,0.1886,0.0,566.3472789889964,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
4944,52292.70381704805,693.1022080430649,30200.2762862038,36,49,12,0.1847810922359894,0.6848150001284703,1,0,1,85,3,1,4357.725318087338,0.57752370945066,1003.0813330036754,0.2301846168711148,good,1,no_offer,0.12,0.1049,1,0.2896582102907853,0.294104364508564,0.1049,0.0,419.2763708397932,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
4945,70163.11706457596,604.4144266129798,22297.688243492936,60,63,17,0.4968259131481158,0.4097231202658595,1,3,1,26,4,0,5846.926422047996,0.317797856994481,495.9997596266277,0.0848308536381519,fair,1,no_offer,0.12,0.1206,0,0.4480995580784005,0.4162072714879384,0.1206,0.0,503.65056334866,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4946,131681.38638052062,595.2229586818048,27549.56030606311,60,47,8,0.4976337881122654,0.6026141730099164,0,3,0,0,0,0,10973.448865043383,0.2092137777638803,612.8247529702671,0.0558461392084864,fair,1,no_offer,0.12,0.0874,0,0.5684256200996733,0.5292871549017949,0.0874,0.0,573.4954447042244,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4947,116551.78881145922,614.9386807643523,34282.19463819229,60,30,5,0.555931982646618,0.1621040894707907,0,0,0,0,0,0,9712.649067621602,0.2941370097146683,762.588485152888,0.0785149838900864,fair,1,no_offer,0.12,0.0753,0,0.3569406566488217,0.3234694026213433,0.0753,0.0,375.75893196828025,0.0,all_low_acceptance,high_risk,decline,low_acceptance_probability
4948,85634.3686498637,601.9042199188153,20925.19973822483,36,50,6,0.3361692199116561,0.6179546764084143,0,0,0,0,0,0,7136.197387488642,0.2443551586575956,695.0160670011916,0.0973930553157509,fair,1,no_offer,0.12,0.0887,0,0.4581409753891975,0.4293892392181352,0.0887,0.0,358.63849411768814,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4949,74241.17203305144,641.1854378993048,15756.150183483853,60,59,16,0.1355737099389188,0.6001489404133854,0,1,0,0,0,0,6186.76433608762,0.2122292759098299,400.1026562149304,0.0646707445791084,fair,0,mid_apr,0.18,0.1387,0,0.2519277994388383,0.2380954855836154,0.1387,60.87814460603692,234.14788950460644,30.43907230301846,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4950,100326.03572078656,638.1898822873454,13561.881357509008,36,29,11,0.3219474050946428,0.3387478392363291,0,1,0,0,0,0,8360.502976732214,0.1351780847308406,490.2944990478448,0.0586441390372947,fair,0,mid_apr,0.18,0.1153,0,0.2679872247383575,0.2526482594976811,0.1153,33.319441162750245,177.7780231075562,16.659720581375122,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4951,108899.1118232267,728.2339771881667,24505.404075967654,36,29,13,0.0870306132456579,0.6712451403196579,0,1,0,0,0,0,9074.925985268892,0.2250285026706338,961.4169059619204,0.1059421208962611,good,0,high_apr,0.24,0.1064,0,0.1807848190809475,0.2102703493050128,0.1064,261.7239809572848,246.714142810892,130.86199047864238,selected_positive_ev,high_risk,approve_high_apr,approved_high_margin
4952,50105.44853377412,610.7329430451264,11218.315910539832,60,25,4,0.437087035825081,0.6782770576737935,0,0,1,92,1,0,4175.454044481176,0.2238941320474181,249.54524138470435,0.0597648156743027,fair,1,no_offer,0.12,0.1562,0,0.4569269491437758,0.4187681530623515,0.1562,0.0,330.2135236988278,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4953,72676.83397103394,654.968236016916,16501.950357193404,60,35,13,0.2030398175933896,0.8156376771611135,1,2,1,117,2,1,6056.402830919495,0.2270592904961072,474.72754393489225,0.0783844069012222,fair,1,high_apr,0.24,0.1037,0,0.409979505300748,0.4325756070260536,0.1037,0.583497382393391,333.110691765593,0.2917486911966955,selected_positive_ev,outside_risk_appetite,decline,risk_too_high
4954,20341.253112957595,641.8484124058261,10324.312382976796,60,46,6,0.3196508151511912,0.5771782488583556,0,1,0,0,0,1,1695.1044260797996,0.507555376511811,229.6586266857108,0.1354834681668253,fair,0,no_offer,0.12,0.1111,1,0.3725216155718066,0.3532924826135128,0.1111,0.0,182.3568601432,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
4955,108693.06330782684,736.6219483226297,25083.39118418864,60,60,18,0.4420224909122541,0.7482539861859643,1,1,1,119,2,0,9057.755275652236,0.2307726953367745,557.9661829566103,0.0616009337760376,good,1,no_offer,0.12,0.1908,0,0.3847343867081461,0.3470346201521554,0.1908,0.0,747.3945686105808,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
4956,136950.72773102566,669.2004506787607,12478.442294210889,36,53,11,0.2569071321876538,0.680158006248219,1,3,1,52,2,0,11412.560644252138,0.0911162905145543,489.5648871789057,0.0428970239367424,fair,1,high_apr,0.24,0.1111,0,0.4036290169084081,0.4173532728925938,0.1111,9.969316072078197,260.3698970108536,4.984658036039098,selected_positive_ev,outside_risk_appetite,decline,risk_too_high
4957,77402.47873869256,753.5487706379436,7132.670876191447,60,47,3,0.2233932509026858,0.1974268979260497,0,2,1,25,3,0,6450.206561557713,0.0921504193706623,205.1924320129996,0.0318117613789463,excellent,0,high_apr,0.24,0.2305,0,0.0940071384259456,0.1049600787706822,0.2305,242.94244928521084,77.65327492240428,121.47122464260542,selected_positive_ev,medium_risk,approve_high_apr,approved_high_margin
4958,20000.0,599.3340876796634,8892.245770811389,60,43,13,0.3018564457693821,0.2759893380087056,0,2,1,8,3,1,1666.6666666666667,0.4446122885183388,197.8030958501029,0.1186818574388526,fair,1,no_offer,0.12,0.1386,0,0.2121035255971895,0.1886739899569026,0.1386,0.0,104.6403624649203,0.0,mixed_constraints,medium_risk,approve,approved_default
4959,93266.71549731091,676.5443374095626,14289.11639075702,60,47,0,0.1733833245493093,0.3141019188114342,1,1,1,39,1,0,7772.226291442576,0.1532070290500988,411.0688120102669,0.0528894549056008,good,1,high_apr,0.24,0.1082,0,0.2389406413456316,0.2551630050720319,0.1082,123.95970340440034,177.52636332418203,61.97985170220017,selected_positive_ev,high_risk,manual_review,review_flag_triggered
4960,47877.32501552759,639.6876288079047,15196.991811032258,36,47,17,0.2585985303521387,0.2466028461024637,1,0,1,25,1,0,3989.7770846272992,0.3174152232980048,504.7575942349876,0.1265127307621564,fair,1,no_offer,0.12,0.1159,0,0.2251866484350806,0.2037148311256197,0.1159,0.0,161.46419341705914,0.0,mixed_constraints,high_risk,approve,approved_default
4961,55099.5167500662,594.1767731480077,22514.526455535,36,58,8,0.4179060635991729,0.5174085662021247,0,3,0,0,0,1,4591.62639583885,0.4086156791039249,747.8044569837733,0.1628626530892423,fair,1,no_offer,0.12,0.0562,0,0.5029730043325279,0.4905886676048384,0.0562,0.0,279.3374461346868,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4962,93797.29169373012,675.274227131046,18383.76711306861,36,42,17,0.3450558854431191,0.7834943771170676,0,1,1,11,4,0,7816.44097447751,0.1959946474030388,721.2476253392696,0.0922731493274288,good,0,high_apr,0.24,0.1318,0,0.2901370327194144,0.3162053200512716,0.1318,127.70950177380004,344.7716967991764,63.854750886900014,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4963,82636.62376538174,801.3049430764656,23703.10793757705,36,45,19,0.3266088011791259,0.310754295276483,1,1,0,0,0,0,6886.385313781811,0.2868353867479755,787.2823705661358,0.1143244727936168,excellent,1,low_apr,0.12,0.1152,0,0.165904079142026,0.1413851973404302,0.1152,31.06508870213525,173.72976387853046,15.532544351067626,selected_positive_ev,medium_risk,approve_low_apr,approved_profitable_low_risk
4964,60356.736739841945,620.2963837951706,24506.12524541724,60,37,10,0.1869894869050048,0.1711523535076234,1,0,0,0,0,0,5029.728061653495,0.4060213750561258,545.1252209813341,0.108380654816902,fair,1,no_offer,0.12,0.0884,0,0.2542242889261115,0.228219452630337,0.0884,0.0,222.4805691962724,0.0,all_low_acceptance,high_risk,decline,low_acceptance_probability
4965,55511.83102195007,671.0781512713563,27404.99511428536,60,43,2,0.7478621480945428,0.9573653303869892,0,0,0,0,0,1,4625.98591849584,0.4936784575337715,609.6089801247091,0.1317792554351629,good,1,no_offer,0.12,0.0533,0,0.7338555253083799,0.7137003391671707,0.0533,0.0,469.12151907594375,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4966,78775.08165662499,588.1437866285214,1000.0,60,39,1,0.3893970076167688,0.5793392610016542,2,0,0,0,0,1,6564.590138052082,0.012694369576743,22.24444768490176,0.0033885508788388,fair,1,no_offer,0.12,0.097,0,0.7055837247357694,0.653330862455479,0.097,0.0,28.51789214618166,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4967,62716.03342462897,577.8540559667193,8727.76628650006,36,28,6,0.7067216189538995,0.5383962776485876,2,2,1,30,1,1,5226.336118719081,0.1391632380075467,289.88673341397055,0.0554665308111779,poor,1,no_offer,0.12,0.0722,0,0.8040852160077957,0.7648518487105902,0.0722,0.0,216.8853113468714,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4968,41722.88599190978,624.8923369459969,25548.86722954385,36,52,3,0.3250173260735116,0.3616661718959202,0,3,1,67,4,1,3476.9071659924816,0.6123465963952138,848.5879915294698,0.2440640347218407,fair,0,no_offer,0.12,0.1142,0,0.2828689689575575,0.2907849776380176,0.1142,0.0,381.7879645335467,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
4969,65023.1045556492,648.5011891859574,22114.123419632288,36,60,14,0.3783709665533094,0.3441443774086662,0,0,1,54,2,0,5418.5920463041,0.3400963945110633,799.4785367966322,0.1475435924714788,fair,0,mid_apr,0.18,0.1139,0,0.219379397281953,0.2262652953998227,0.1139,83.57529373100968,256.46252503096616,41.78764686550484,selected_positive_ev,high_risk,decline,risk_cap_exceeded
4970,85187.77869765552,651.6091871348195,29769.329535545206,36,42,0,0.3448050106813494,0.3147868477918273,0,3,0,0,0,0,7098.98155813796,0.3494554029968508,988.7677341144592,0.1392830402329608,fair,0,no_offer,0.12,0.1039,0,0.3378184966283633,0.3195392566866035,0.1039,0.0,444.75550828599097,0.0,mixed_constraints,high_risk,decline,risk_cap_exceeded
4971,69656.895995411,664.1782489444541,4559.823714816133,36,46,14,0.6061402405000668,0.4994447001467298,0,1,0,0,0,0,5804.741332950917,0.0654611959030025,151.45139755588897,0.0260909812931846,fair,1,no_offer,0.12,0.1117,0,0.4387482374766105,0.3921709827999067,0.1117,0.0,89.88540847681116,0.0,all_negative_value,high_risk,decline,risk_cap_exceeded
4972,32594.742052554444,564.6167151507641,15248.454270055505,60,52,3,0.076018821857974,0.3489419844346558,1,2,0,0,0,1,2716.228504379537,0.4678194490694755,339.1934432858665,0.124876623087523,poor,1,no_offer,0.12,0.0822,0,0.3948152895604326,0.3729344453323134,0.0822,0.0,210.35006517064312,0.0,all_low_acceptance,high_risk,decline,low_acceptance_probability
4973,104671.93864126618,636.1837651945119,17036.200635656274,60,40,2,0.5284618956508539,0.8591191892808644,0,0,0,0,0,1,8722.66155343885,0.162758050119625,378.9608737893461,0.0434455551696257,fair,1,no_offer,0.12,0.1018,0,0.622200167226438,0.5799615560188445,0.1018,0.0,452.6184408764364,0.0,all_negative_value,outside_risk_appetite,decline,risk_too_high
4974,20000.0,715.1230931382572,21665.63787988602,60,44,0,0.2243613318740937,0.8161849200817105,0,1,0,0,0,0,1666.6666666666667,1.083281893940137,481.9401483791505,0.2891640888539918,good,1,no_offer,0.12,0.051,0,0.3599860414956383,0.3791770637091362,0.051,0.0,188.53684230992013,0.0,all_negative_value,high_risk,decline,low_acceptance_probability
